account_id,customer_id,account_type,balance,currency,branch_code,status,opened_date,created_at,updated_at
22716,1575,Savings,321734.20,INR,BR001,ACTIVE,2023-01-22,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22717,3151,Current,17596.75,INR,BR002,ACTIVE,2021-05-25,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22718,3548,Savings,480424.23,INR,BR004,ACTIVE,2024-07-03,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22719,1828,Savings,348375.15,INR,BR001,ACTIVE,2021-01-22,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22720,4555,Savings,94102.47,INR,BR001,ACTIVE,2020-01-26,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22721,1189,Savings,79894.29,INR,BR001,ACTIVE,2024-11-27,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22722,4920,Savings,285261.49,INR,BR002,ACTIVE,2021-09-14,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22723,1460,Savings,317125.84,INR,BR001,ACTIVE,2024-02-13,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22724,3237,Savings,415787.58,INR,BR003,ACTIVE,2024-02-10,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22725,1351,Savings,451757.25,INR,BR003,ACTIVE,2021-08-19,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22726,1581,Savings,196874.19,INR,BR002,ACTIVE,2023-11-02,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22727,3162,Savings,422198.34,INR,BR002,ACTIVE,2020-06-28,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22728,3152,Savings,271647.64,INR,BR001,ACTIVE,2021-05-20,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22729,1620,Current,235820.49,INR,BR002,ACTIVE,2020-02-29,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22730,2532,Current,349786.35,INR,BR003,ACTIVE,2020-11-18,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22731,2369,Savings,52494.29,INR,BR003,ACTIVE,2024-04-19,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22732,4093,Savings,133427.87,INR,BR003,ACTIVE,2021-04-06,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22733,3435,Savings,408564.58,INR,BR002,ACTIVE,2022-01-19,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22734,3992,Savings,252535.34,INR,BR003,ACTIVE,2024-06-27,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22735,2802,Savings,454113.67,INR,BR002,ACTIVE,2021-05-17,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22736,3903,Savings,45263.16,INR,BR004,ACTIVE,2024-11-10,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22737,2233,Savings,157392.99,INR,BR001,ACTIVE,2021-01-02,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22738,4754,Savings,178419.40,INR,BR004,ACTIVE,2023-01-15,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22739,3531,Savings,211937.44,INR,BR003,ACTIVE,2022-12-15,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22740,1473,Savings,493423.21,INR,BR001,ACTIVE,2024-06-19,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22741,4778,Savings,156020.69,INR,BR003,ACTIVE,2020-04-16,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22742,1859,Savings,259822.54,INR,BR003,ACTIVE,2021-06-12,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22743,3990,Savings,268499.59,INR,BR004,ACTIVE,2022-07-16,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22744,3441,Savings,385628.17,INR,BR003,ACTIVE,2023-10-25,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22745,4707,Savings,259416.63,INR,BR001,ACTIVE,2021-05-06,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22746,2713,Current,303262.96,INR,BR003,ACTIVE,2022-06-08,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22747,1516,Savings,376910.70,INR,BR001,ACTIVE,2024-09-24,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22748,4260,Savings,51464.87,INR,BR004,ACTIVE,2021-08-22,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22749,3394,Savings,481772.59,INR,BR002,ACTIVE,2020-06-24,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22750,2376,Current,423305.78,INR,BR003,ACTIVE,2024-08-20,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22751,3589,Savings,194997.53,INR,BR004,ACTIVE,2024-04-09,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22752,4670,Savings,364480.38,INR,BR003,ACTIVE,2023-08-20,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22753,3095,Savings,381400.23,INR,BR001,ACTIVE,2024-11-03,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22754,4149,Current,425272.98,INR,BR003,ACTIVE,2021-12-18,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22755,3391,Savings,94970.10,INR,BR002,ACTIVE,2023-07-23,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22756,4263,Savings,352147.67,INR,BR003,ACTIVE,2021-05-31,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22757,1543,Savings,17636.92,INR,BR002,ACTIVE,2022-12-22,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22758,3867,Savings,58673.98,INR,BR002,ACTIVE,2022-06-22,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22759,4753,Savings,388257.41,INR,BR003,ACTIVE,2021-06-18,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22760,2060,Savings,406688.50,INR,BR004,ACTIVE,2025-01-11,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22761,1757,Savings,296625.79,INR,BR003,ACTIVE,2021-11-27,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22762,4496,Savings,291261.30,INR,BR002,ACTIVE,2020-01-30,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22763,3399,Savings,375006.20,INR,BR004,ACTIVE,2021-06-15,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22764,1188,Savings,453136.33,INR,BR002,ACTIVE,2023-07-23,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22765,4599,Savings,211136.47,INR,BR002,ACTIVE,2020-06-19,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22766,3382,Savings,58295.74,INR,BR003,ACTIVE,2021-10-11,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22767,1483,Savings,419660.69,INR,BR001,ACTIVE,2021-03-20,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22768,2240,Savings,171480.43,INR,BR003,ACTIVE,2021-05-23,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22769,2182,Savings,67759.10,INR,BR001,ACTIVE,2021-11-23,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22770,4998,Current,307693.58,INR,BR001,ACTIVE,2021-01-11,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22771,3715,Current,289463.88,INR,BR003,ACTIVE,2023-01-19,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22772,4313,Savings,237648.86,INR,BR001,ACTIVE,2020-01-22,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22773,1296,Savings,430038.82,INR,BR002,ACTIVE,2021-04-21,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22774,4534,Current,136840.69,INR,BR004,ACTIVE,2020-06-06,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22775,1045,Savings,7604.40,INR,BR003,ACTIVE,2024-05-01,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22776,3543,Savings,162410.89,INR,BR001,ACTIVE,2023-06-27,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22777,3043,Savings,5843.27,INR,BR002,ACTIVE,2024-09-05,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22778,1175,Savings,272252.01,INR,BR004,ACTIVE,2022-12-30,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22779,4052,Current,189745.90,INR,BR001,ACTIVE,2023-04-21,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22780,2370,Current,407157.43,INR,BR001,ACTIVE,2021-04-03,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22781,3104,Savings,398995.09,INR,BR002,ACTIVE,2023-12-25,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22782,4638,Savings,217884.61,INR,BR004,ACTIVE,2022-01-16,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22783,3389,Savings,109026.15,INR,BR004,ACTIVE,2023-10-08,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22784,2801,Savings,211792.50,INR,BR002,ACTIVE,2023-06-22,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22785,2910,Savings,321017.55,INR,BR004,ACTIVE,2020-01-15,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22786,2775,Current,95912.78,INR,BR003,ACTIVE,2023-07-13,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22787,4905,Savings,386750.26,INR,BR004,ACTIVE,2021-04-26,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22788,4180,Savings,165949.55,INR,BR001,ACTIVE,2021-01-01,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22789,4782,Savings,466156.32,INR,BR004,ACTIVE,2021-05-06,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22790,2921,Current,256423.39,INR,BR003,ACTIVE,2024-11-23,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22791,3262,Savings,423716.14,INR,BR003,ACTIVE,2022-04-24,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22792,2523,Savings,308330.40,INR,BR001,ACTIVE,2021-02-14,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22793,1758,Savings,277746.32,INR,BR001,ACTIVE,2020-04-19,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22794,2421,Savings,341382.94,INR,BR003,ACTIVE,2022-01-09,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22795,3598,Savings,405934.07,INR,BR002,ACTIVE,2022-06-25,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22796,1497,Current,322609.24,INR,BR003,ACTIVE,2020-11-10,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22797,3221,Savings,398823.10,INR,BR004,ACTIVE,2020-04-11,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22798,1105,Savings,96042.12,INR,BR001,ACTIVE,2020-01-21,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22799,4624,Current,139480.75,INR,BR002,ACTIVE,2020-09-22,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22800,1479,Savings,115631.69,INR,BR003,ACTIVE,2022-08-21,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22801,2423,Savings,399353.29,INR,BR001,ACTIVE,2024-05-18,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22802,3482,Savings,43978.15,INR,BR004,ACTIVE,2023-07-25,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22803,3690,Current,398135.74,INR,BR002,ACTIVE,2021-11-21,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22804,1693,Savings,195132.11,INR,BR002,ACTIVE,2021-05-16,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22805,4039,Savings,40674.07,INR,BR002,ACTIVE,2022-08-15,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22806,3970,Savings,212788.70,INR,BR004,ACTIVE,2023-09-30,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22807,1194,Savings,150950.65,INR,BR001,ACTIVE,2023-05-24,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22808,3891,Savings,296384.14,INR,BR003,ACTIVE,2024-07-03,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22809,3849,Savings,236790.79,INR,BR001,ACTIVE,2023-08-26,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22810,2490,Savings,149091.92,INR,BR004,ACTIVE,2021-04-01,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22811,4413,Savings,431270.71,INR,BR001,ACTIVE,2023-09-22,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22812,1059,Current,204003.89,INR,BR002,ACTIVE,2024-11-15,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22813,2887,Current,235874.31,INR,BR003,ACTIVE,2025-01-30,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22814,4610,Savings,423467.63,INR,BR004,ACTIVE,2023-08-30,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22815,1478,Savings,45439.25,INR,BR002,ACTIVE,2024-10-15,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22816,2127,Savings,195556.68,INR,BR001,ACTIVE,2023-10-16,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22817,3581,Current,202025.49,INR,BR002,ACTIVE,2020-05-18,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22818,2969,Savings,248417.00,INR,BR001,ACTIVE,2022-12-10,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22819,1592,Current,53954.18,INR,BR001,ACTIVE,2022-11-15,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22820,1839,Savings,52227.40,INR,BR004,ACTIVE,2024-03-08,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22821,4783,Savings,208791.56,INR,BR001,ACTIVE,2020-01-01,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22822,2346,Savings,17481.48,INR,BR002,ACTIVE,2024-11-09,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22823,1549,Savings,128237.20,INR,BR004,ACTIVE,2022-12-12,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22824,4086,Savings,101387.20,INR,BR003,ACTIVE,2022-07-14,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22825,4528,Savings,245203.74,INR,BR004,ACTIVE,2020-04-18,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22826,1221,Savings,6568.62,INR,BR002,ACTIVE,2024-06-30,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22827,1876,Savings,338190.99,INR,BR001,ACTIVE,2022-12-05,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22828,4463,Savings,427938.07,INR,BR004,ACTIVE,2022-10-07,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22829,3726,Savings,353664.02,INR,BR004,ACTIVE,2022-10-15,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22830,2197,Savings,409221.01,INR,BR004,ACTIVE,2020-07-25,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22831,3710,Current,322014.89,INR,BR002,ACTIVE,2024-07-01,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22832,3732,Savings,254176.15,INR,BR001,ACTIVE,2020-04-24,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22833,4153,Savings,110291.78,INR,BR003,ACTIVE,2024-10-10,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22834,1336,Savings,140533.55,INR,BR003,ACTIVE,2023-06-20,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22835,1225,Savings,159536.29,INR,BR001,ACTIVE,2022-10-17,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22836,3919,Savings,19970.82,INR,BR003,ACTIVE,2023-12-02,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22837,3083,Current,456631.30,INR,BR001,ACTIVE,2020-08-31,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22838,4942,Savings,450251.05,INR,BR004,ACTIVE,2020-07-30,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22839,1188,Savings,54781.15,INR,BR004,ACTIVE,2020-06-14,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22840,2248,Savings,278790.09,INR,BR002,ACTIVE,2020-07-08,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22841,3691,Savings,234353.01,INR,BR004,ACTIVE,2022-04-03,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22842,4958,Current,342023.58,INR,BR002,ACTIVE,2025-01-14,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22843,1963,Savings,301905.81,INR,BR003,ACTIVE,2022-07-29,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22844,4016,Savings,63036.58,INR,BR003,ACTIVE,2020-12-16,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22845,1494,Savings,330378.74,INR,BR004,ACTIVE,2020-06-16,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22846,2887,Savings,304827.28,INR,BR001,ACTIVE,2021-11-11,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22847,1311,Savings,266080.60,INR,BR003,ACTIVE,2024-02-18,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22848,3569,Savings,201800.73,INR,BR003,ACTIVE,2021-05-04,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22849,2605,Savings,477505.58,INR,BR003,ACTIVE,2021-12-22,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22850,2564,Savings,424870.34,INR,BR001,ACTIVE,2021-03-02,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22851,4983,Current,292957.40,INR,BR004,ACTIVE,2022-04-02,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22852,1369,Savings,4182.53,INR,BR002,ACTIVE,2020-05-23,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22853,4547,Savings,216629.50,INR,BR001,ACTIVE,2024-01-18,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22854,1746,Savings,350469.52,INR,BR001,ACTIVE,2024-08-04,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22855,3079,Savings,59529.82,INR,BR003,ACTIVE,2022-12-29,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22856,4899,Savings,203868.26,INR,BR002,ACTIVE,2021-01-12,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22857,2256,Savings,96670.89,INR,BR001,ACTIVE,2023-07-18,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22858,4922,Current,169733.35,INR,BR003,ACTIVE,2020-07-23,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22859,1998,Current,14307.93,INR,BR001,ACTIVE,2020-10-12,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22860,1497,Current,64239.46,INR,BR003,ACTIVE,2020-10-07,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22861,2590,Savings,227923.67,INR,BR002,ACTIVE,2022-04-02,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22862,1964,Savings,449196.77,INR,BR002,ACTIVE,2021-01-14,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22863,3005,Current,245800.23,INR,BR003,ACTIVE,2021-01-02,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22864,2199,Savings,227085.66,INR,BR004,ACTIVE,2020-11-18,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22865,3346,Savings,393997.13,INR,BR001,ACTIVE,2023-06-24,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22866,2815,Savings,134647.21,INR,BR004,ACTIVE,2023-09-09,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22867,2389,Savings,48439.31,INR,BR001,ACTIVE,2023-04-17,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22868,2110,Savings,105576.74,INR,BR002,ACTIVE,2023-11-30,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22869,1577,Current,395859.12,INR,BR001,ACTIVE,2024-05-15,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22870,4161,Savings,338846.91,INR,BR003,ACTIVE,2022-06-14,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22871,1054,Savings,46675.06,INR,BR003,ACTIVE,2023-12-07,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22872,4702,Savings,333879.49,INR,BR003,ACTIVE,2021-12-20,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22873,4433,Savings,465844.19,INR,BR004,ACTIVE,2021-12-11,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22874,4548,Savings,23432.52,INR,BR002,ACTIVE,2024-11-30,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22875,1229,Savings,308592.63,INR,BR002,ACTIVE,2020-12-13,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22876,1779,Savings,190203.12,INR,BR002,ACTIVE,2024-04-17,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22877,4903,Savings,251014.70,INR,BR003,ACTIVE,2023-11-29,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22878,2558,Savings,264561.23,INR,BR002,ACTIVE,2024-06-28,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22879,4831,Savings,385752.00,INR,BR004,ACTIVE,2021-06-24,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22880,1985,Savings,278949.25,INR,BR004,ACTIVE,2020-08-06,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22881,1373,Savings,296949.73,INR,BR004,ACTIVE,2023-07-13,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22882,1469,Savings,167123.01,INR,BR003,ACTIVE,2022-04-19,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22883,3468,Savings,63846.70,INR,BR001,ACTIVE,2022-10-08,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22884,2850,Savings,341683.43,INR,BR002,ACTIVE,2021-03-28,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22885,1532,Savings,1240.59,INR,BR004,ACTIVE,2020-11-09,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22886,2424,Savings,165029.87,INR,BR001,ACTIVE,2024-09-08,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22887,4036,Savings,109803.93,INR,BR001,ACTIVE,2020-03-05,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22888,2208,Savings,194878.19,INR,BR004,ACTIVE,2021-03-14,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22889,4933,Savings,156322.75,INR,BR004,ACTIVE,2022-12-17,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22890,1562,Current,352404.32,INR,BR002,ACTIVE,2022-01-31,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22891,1090,Savings,130842.82,INR,BR002,ACTIVE,2023-08-20,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22892,2640,Savings,280814.42,INR,BR001,ACTIVE,2021-05-05,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22893,4778,Savings,228429.44,INR,BR001,ACTIVE,2021-03-06,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22894,2407,Savings,400727.70,INR,BR001,ACTIVE,2021-03-13,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22895,1369,Savings,214618.15,INR,BR003,ACTIVE,2022-10-04,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22896,4146,Savings,432074.16,INR,BR001,ACTIVE,2023-01-02,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22897,2293,Savings,1072.74,INR,BR003,ACTIVE,2020-11-18,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22898,1015,Savings,302813.34,INR,BR002,ACTIVE,2022-09-04,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22899,4401,Savings,5893.69,INR,BR001,ACTIVE,2020-11-14,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22900,4867,Savings,357253.23,INR,BR002,ACTIVE,2022-04-14,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22901,4464,Savings,118226.28,INR,BR001,ACTIVE,2023-12-03,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22902,4782,Savings,190610.64,INR,BR002,ACTIVE,2021-08-22,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22903,4506,Savings,190838.32,INR,BR001,ACTIVE,2025-01-13,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22904,3392,Savings,423364.79,INR,BR003,ACTIVE,2021-09-03,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22905,2219,Savings,51944.29,INR,BR004,ACTIVE,2024-08-30,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22906,2946,Savings,333781.58,INR,BR002,ACTIVE,2024-02-13,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22907,2060,Savings,490647.16,INR,BR002,ACTIVE,2022-11-25,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22908,1917,Savings,12169.83,INR,BR004,ACTIVE,2020-06-12,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22909,3253,Savings,482981.21,INR,BR001,ACTIVE,2020-12-05,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22910,4892,Current,10183.96,INR,BR003,ACTIVE,2022-09-07,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22911,2675,Current,420733.58,INR,BR003,ACTIVE,2024-09-21,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22912,1776,Current,480660.97,INR,BR003,ACTIVE,2021-09-30,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22913,2081,Savings,496520.66,INR,BR001,ACTIVE,2024-11-22,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22914,2134,Current,230101.55,INR,BR002,ACTIVE,2023-04-11,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22915,1686,Savings,433611.80,INR,BR001,ACTIVE,2020-08-12,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22916,4568,Savings,62047.43,INR,BR003,ACTIVE,2020-04-13,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22917,3766,Current,213266.78,INR,BR004,ACTIVE,2020-09-24,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22918,1225,Current,154679.51,INR,BR003,ACTIVE,2024-03-25,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22919,4458,Savings,198193.35,INR,BR002,ACTIVE,2021-10-04,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
22920,1064,Current,351288.45,INR,BR001,ACTIVE,2023-08-01,2026-09-10 11:36:56.662789,2026-09-10 11:36:56.662789
