txn_id,account_id,txn_type,amount,txn_timestamp,channel,status,created_at
37632,21506,Debit,76519.40,2024-07-21 05:44:13,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37633,23875,Debit,20866.45,2024-07-21 05:45:46,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37634,24475,Credit,32618.58,2024-07-21 06:02:51,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37635,23448,Credit,31127.62,2024-07-21 07:17:41,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37636,21995,Debit,22208.52,2024-07-21 07:41:36,UPI,SUCCESS,2026-09-10 11:37:02.319419
37637,20568,Debit,63888.29,2024-07-21 09:09:46,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37638,23957,Debit,98284.55,2024-07-21 09:51:42,POS,SUCCESS,2026-09-10 11:37:02.319419
37639,20030,Debit,16744.52,2024-07-21 11:29:25,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37640,23501,Credit,23295.67,2024-07-21 12:15:48,ATM,SUCCESS,2026-09-10 11:37:02.319419
37641,23659,Debit,29108.38,2024-07-21 14:31:36,NEFT,FAILED,2026-09-10 11:37:02.319419
37642,22542,Credit,93763.35,2024-07-21 15:01:46,UPI,SUCCESS,2026-09-10 11:37:02.319419
37643,22612,Credit,62619.58,2024-07-21 15:16:43,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37644,23268,Credit,21345.56,2024-07-21 16:11:38,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37645,23895,Credit,80418.51,2024-07-21 16:28:57,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37646,23210,Credit,92294.98,2024-07-21 16:36:05,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37647,20694,Credit,40403.88,2024-07-21 16:36:46,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37648,22043,Credit,17364.41,2024-07-21 16:42:22,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37649,23874,Credit,31060.66,2024-07-21 17:32:56,POS,SUCCESS,2026-09-10 11:37:02.319419
37650,22752,Credit,21789.76,2024-07-21 17:43:00,ATM,SUCCESS,2026-09-10 11:37:02.319419
37651,21504,Credit,20222.56,2024-07-21 18:03:01,POS,SUCCESS,2026-09-10 11:37:02.319419
37652,20178,Debit,17161.79,2024-07-21 18:09:27,POS,SUCCESS,2026-09-10 11:37:02.319419
37653,22784,Debit,87617.18,2024-07-21 18:29:06,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37654,22720,Credit,8680.21,2024-07-21 18:44:07,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37655,21745,Debit,41393.62,2024-07-21 18:50:04,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37656,20994,Debit,1572.03,2024-07-21 19:06:41,NEFT,PENDING,2026-09-10 11:37:02.319419
37657,23321,Debit,29410.19,2024-07-21 19:47:11,UPI,SUCCESS,2026-09-10 11:37:02.319419
37658,23047,Debit,70722.82,2024-07-21 20:50:35,UPI,SUCCESS,2026-09-10 11:37:02.319419
37659,22389,Credit,20363.29,2024-07-21 21:08:34,ATM,SUCCESS,2026-09-10 11:37:02.319419
37660,22000,Credit,99873.09,2024-07-21 21:34:47,POS,SUCCESS,2026-09-10 11:37:02.319419
37661,20535,Credit,4925.09,2024-07-21 22:17:06,POS,SUCCESS,2026-09-10 11:37:02.319419
37662,23030,Debit,13734.72,2024-07-21 22:53:30,ATM,SUCCESS,2026-09-10 11:37:02.319419
37663,20735,Debit,78709.41,2024-07-21 22:54:17,ATM,FAILED,2026-09-10 11:37:02.319419
37664,23238,Debit,97602.24,2024-07-21 22:55:01,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37665,20950,Credit,95405.90,2024-07-21 23:53:57,ATM,SUCCESS,2026-09-10 11:37:02.319419
37666,20548,Credit,79843.82,2024-07-22 00:28:12,ATM,SUCCESS,2026-09-10 11:37:02.319419
37667,20312,Debit,97301.36,2024-07-22 01:40:26,ATM,SUCCESS,2026-09-10 11:37:02.319419
37668,20969,Credit,84095.37,2024-07-22 01:56:39,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37669,22275,Credit,5896.68,2024-07-22 02:31:39,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37670,21083,Debit,84578.85,2024-07-22 03:13:49,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37671,22817,Debit,48429.62,2024-07-22 04:25:38,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37672,20721,Credit,45729.65,2024-07-22 04:45:13,UPI,SUCCESS,2026-09-10 11:37:02.319419
37673,24345,Debit,352.48,2024-07-22 05:52:49,POS,SUCCESS,2026-09-10 11:37:02.319419
37674,22010,Credit,62063.69,2024-07-22 06:02:51,POS,SUCCESS,2026-09-10 11:37:02.319419
37675,22309,Credit,67193.71,2024-07-22 06:06:14,UPI,SUCCESS,2026-09-10 11:37:02.319419
37676,21427,Credit,79092.47,2024-07-22 07:00:01,ATM,FAILED,2026-09-10 11:37:02.319419
37677,24154,Debit,32662.70,2024-07-22 07:09:37,UPI,SUCCESS,2026-09-10 11:37:02.319419
37678,23129,Debit,12900.55,2024-07-22 07:39:47,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37679,23754,Debit,44041.05,2024-07-22 09:59:50,UPI,SUCCESS,2026-09-10 11:37:02.319419
37680,20073,Credit,36292.56,2024-07-22 11:33:02,POS,SUCCESS,2026-09-10 11:37:02.319419
37681,24081,Debit,75338.01,2024-07-22 11:41:11,POS,SUCCESS,2026-09-10 11:37:02.319419
37682,24149,Debit,23020.93,2024-07-22 11:43:28,ATM,SUCCESS,2026-09-10 11:37:02.319419
37683,22617,Debit,13903.28,2024-07-22 12:14:30,UPI,SUCCESS,2026-09-10 11:37:02.319419
37684,24199,Credit,44074.53,2024-07-22 12:16:54,ATM,SUCCESS,2026-09-10 11:37:02.319419
37685,21136,Credit,62836.16,2024-07-22 12:25:54,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37686,20819,Debit,28171.66,2024-07-22 12:32:48,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37687,20918,Debit,11531.87,2024-07-22 14:11:06,ATM,SUCCESS,2026-09-10 11:37:02.319419
37688,21531,Credit,43967.73,2024-07-22 15:17:06,POS,SUCCESS,2026-09-10 11:37:02.319419
37689,24466,Debit,96191.55,2024-07-22 15:53:56,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37690,21050,Credit,96734.72,2024-07-22 17:08:50,RTGS,FAILED,2026-09-10 11:37:02.319419
37691,20025,Credit,70897.70,2024-07-22 17:23:54,UPI,FAILED,2026-09-10 11:37:02.319419
37692,20928,Debit,77737.63,2024-07-22 18:35:31,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37693,23593,Debit,20430.66,2024-07-22 18:51:24,UPI,SUCCESS,2026-09-10 11:37:02.319419
37694,21846,Debit,37527.93,2024-07-22 19:13:12,UPI,SUCCESS,2026-09-10 11:37:02.319419
37695,23860,Credit,60514.94,2024-07-22 19:32:35,ATM,SUCCESS,2026-09-10 11:37:02.319419
37696,22500,Credit,75066.62,2024-07-22 20:47:12,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37697,21928,Debit,16745.83,2024-07-22 21:45:33,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37698,20686,Credit,45817.07,2024-07-22 22:20:09,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37699,22015,Debit,16359.16,2024-07-22 22:23:50,POS,SUCCESS,2026-09-10 11:37:02.319419
37700,21682,Credit,63372.52,2024-07-22 23:17:16,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37701,20139,Debit,77239.00,2024-07-22 23:56:58,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37702,20498,Debit,83347.52,2024-07-23 02:07:30,ATM,FAILED,2026-09-10 11:37:02.319419
37703,22889,Credit,73263.28,2024-07-23 02:31:35,POS,SUCCESS,2026-09-10 11:37:02.319419
37704,21049,Debit,15998.60,2024-07-23 03:57:44,ATM,SUCCESS,2026-09-10 11:37:02.319419
37705,20406,Debit,82858.35,2024-07-23 05:26:57,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37706,21751,Debit,33507.95,2024-07-23 05:32:23,ATM,SUCCESS,2026-09-10 11:37:02.319419
37707,22494,Debit,83593.06,2024-07-23 05:52:39,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37708,22725,Credit,25164.97,2024-07-23 06:26:48,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37709,21617,Debit,47622.76,2024-07-23 07:00:23,ATM,SUCCESS,2026-09-10 11:37:02.319419
37710,22868,Credit,57699.52,2024-07-23 07:47:01,UPI,SUCCESS,2026-09-10 11:37:02.319419
37711,21101,Debit,3568.68,2024-07-23 10:05:41,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37712,23396,Debit,90379.09,2024-07-23 10:16:29,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37713,20480,Debit,51203.17,2024-07-23 11:14:11,ATM,SUCCESS,2026-09-10 11:37:02.319419
37714,24380,Debit,19284.97,2024-07-23 12:26:16,POS,SUCCESS,2026-09-10 11:37:02.319419
37715,21710,Debit,16165.11,2024-07-23 14:21:28,UPI,SUCCESS,2026-09-10 11:37:02.319419
37716,23240,Credit,68686.17,2024-07-23 14:26:43,ATM,SUCCESS,2026-09-10 11:37:02.319419
37717,23535,Debit,8265.14,2024-07-23 14:43:06,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37718,24193,Credit,44038.19,2024-07-23 17:14:53,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37719,20453,Debit,54073.62,2024-07-23 17:43:01,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37720,24489,Credit,23389.79,2024-07-23 17:44:43,ATM,SUCCESS,2026-09-10 11:37:02.319419
37721,21914,Credit,13007.07,2024-07-23 17:48:23,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37722,21370,Debit,49121.58,2024-07-23 18:18:41,POS,SUCCESS,2026-09-10 11:37:02.319419
37723,22434,Debit,34098.74,2024-07-23 18:35:00,ATM,SUCCESS,2026-09-10 11:37:02.319419
37724,20531,Debit,14110.14,2024-07-23 18:38:03,ATM,SUCCESS,2026-09-10 11:37:02.319419
37725,21944,Debit,21116.32,2024-07-23 19:40:32,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37726,22498,Credit,47146.87,2024-07-23 20:34:15,POS,SUCCESS,2026-09-10 11:37:02.319419
37727,21552,Debit,13391.73,2024-07-23 21:33:35,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37728,20405,Debit,93618.32,2024-07-23 21:39:56,UPI,SUCCESS,2026-09-10 11:37:02.319419
37729,20522,Credit,77568.04,2024-07-23 23:08:25,UPI,SUCCESS,2026-09-10 11:37:02.319419
37730,20618,Credit,32623.23,2024-07-24 00:09:08,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37731,22065,Credit,25909.74,2024-07-24 00:17:38,UPI,SUCCESS,2026-09-10 11:37:02.319419
37732,24300,Credit,87442.12,2024-07-24 00:55:56,UPI,SUCCESS,2026-09-10 11:37:02.319419
37733,21737,Debit,42750.11,2024-07-24 01:03:05,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37734,23762,Credit,86285.51,2024-07-24 01:22:38,UPI,SUCCESS,2026-09-10 11:37:02.319419
37735,21535,Credit,74271.39,2024-07-24 02:11:26,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37736,21034,Credit,9302.59,2024-07-24 02:13:04,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37737,21793,Credit,81379.03,2024-07-24 02:27:47,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37738,23721,Credit,54034.12,2024-07-24 02:32:58,ATM,SUCCESS,2026-09-10 11:37:02.319419
37739,22237,Credit,67792.25,2024-07-24 02:41:32,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37740,22334,Debit,21978.55,2024-07-24 03:54:50,ATM,SUCCESS,2026-09-10 11:37:02.319419
37741,21741,Credit,127.03,2024-07-24 04:23:47,POS,SUCCESS,2026-09-10 11:37:02.319419
37742,20328,Debit,33435.44,2024-07-24 04:44:22,UPI,SUCCESS,2026-09-10 11:37:02.319419
37743,20695,Debit,19143.67,2024-07-24 05:03:25,POS,SUCCESS,2026-09-10 11:37:02.319419
37744,22929,Credit,43578.13,2024-07-24 05:52:54,UPI,FAILED,2026-09-10 11:37:02.319419
37745,22484,Credit,9180.69,2024-07-24 07:32:15,ATM,SUCCESS,2026-09-10 11:37:02.319419
37746,20331,Debit,89515.13,2024-07-24 07:48:13,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37747,20775,Credit,11960.51,2024-07-24 08:30:03,UPI,SUCCESS,2026-09-10 11:37:02.319419
37748,21281,Debit,76442.07,2024-07-24 08:43:20,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37749,21056,Debit,93938.52,2024-07-24 08:56:16,ATM,SUCCESS,2026-09-10 11:37:02.319419
37750,22366,Credit,14908.02,2024-07-24 09:49:45,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37751,23215,Debit,34713.03,2024-07-24 10:35:56,UPI,SUCCESS,2026-09-10 11:37:02.319419
37752,23026,Debit,73133.14,2024-07-24 12:43:15,ATM,SUCCESS,2026-09-10 11:37:02.319419
37753,21116,Credit,71474.76,2024-07-24 12:48:51,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37754,24285,Credit,3835.77,2024-07-24 12:56:12,ATM,SUCCESS,2026-09-10 11:37:02.319419
37755,20845,Credit,7162.34,2024-07-24 14:28:38,ATM,SUCCESS,2026-09-10 11:37:02.319419
37756,22082,Credit,12101.95,2024-07-24 14:36:20,UPI,SUCCESS,2026-09-10 11:37:02.319419
37757,20118,Credit,56845.38,2024-07-24 14:51:34,UPI,FAILED,2026-09-10 11:37:02.319419
37758,23036,Debit,5598.81,2024-07-24 15:52:05,POS,SUCCESS,2026-09-10 11:37:02.319419
37759,22048,Credit,58882.15,2024-07-24 16:22:17,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37760,21238,Credit,34311.95,2024-07-24 16:52:45,UPI,SUCCESS,2026-09-10 11:37:02.319419
37761,22177,Credit,66974.10,2024-07-24 18:02:03,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37762,20212,Debit,78226.03,2024-07-24 18:51:32,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37763,24257,Debit,79160.79,2024-07-24 19:46:26,ATM,SUCCESS,2026-09-10 11:37:02.319419
37764,23181,Credit,3859.72,2024-07-24 20:04:42,UPI,SUCCESS,2026-09-10 11:37:02.319419
37765,21601,Debit,94724.81,2024-07-24 20:16:05,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37766,23136,Debit,58705.96,2024-07-24 20:20:42,POS,SUCCESS,2026-09-10 11:37:02.319419
37767,20032,Debit,89580.34,2024-07-24 20:56:58,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37768,23197,Debit,61553.00,2024-07-24 21:35:26,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37769,23242,Debit,48463.29,2024-07-24 23:08:32,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37770,20902,Debit,72999.89,2024-07-24 23:34:04,POS,SUCCESS,2026-09-10 11:37:02.319419
37771,24341,Credit,22020.18,2024-07-24 23:43:42,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37772,22304,Credit,10412.30,2024-07-24 23:55:16,POS,SUCCESS,2026-09-10 11:37:02.319419
37773,23870,Credit,9140.77,2024-07-24 23:58:54,UPI,SUCCESS,2026-09-10 11:37:02.319419
37774,22151,Debit,84928.69,2024-07-25 00:50:55,UPI,SUCCESS,2026-09-10 11:37:02.319419
37775,23033,Credit,91253.23,2024-07-25 01:43:27,RTGS,FAILED,2026-09-10 11:37:02.319419
37776,23345,Credit,81459.96,2024-07-25 01:53:23,ATM,SUCCESS,2026-09-10 11:37:02.319419
37777,22668,Credit,90452.92,2024-07-25 02:08:40,UPI,SUCCESS,2026-09-10 11:37:02.319419
37778,24123,Credit,98479.10,2024-07-25 02:49:37,UPI,SUCCESS,2026-09-10 11:37:02.319419
37779,20651,Credit,52653.28,2024-07-25 03:14:52,UPI,SUCCESS,2026-09-10 11:37:02.319419
37780,24230,Debit,15472.67,2024-07-25 03:35:07,UPI,SUCCESS,2026-09-10 11:37:02.319419
37781,21615,Credit,60831.86,2024-07-25 03:43:49,POS,PENDING,2026-09-10 11:37:02.319419
37782,22154,Credit,35453.94,2024-07-25 05:26:17,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37783,20477,Debit,34710.21,2024-07-25 05:41:03,POS,SUCCESS,2026-09-10 11:37:02.319419
37784,23016,Debit,72808.03,2024-07-25 06:09:09,UPI,SUCCESS,2026-09-10 11:37:02.319419
37785,22936,Debit,9156.00,2024-07-25 08:39:24,POS,FAILED,2026-09-10 11:37:02.319419
37786,23387,Credit,3849.40,2024-07-25 09:39:41,ATM,FAILED,2026-09-10 11:37:02.319419
37787,23082,Credit,69557.92,2024-07-25 09:53:50,ATM,FAILED,2026-09-10 11:37:02.319419
37788,23636,Credit,26146.91,2024-07-25 09:55:04,UPI,PENDING,2026-09-10 11:37:02.319419
37789,22775,Credit,38611.57,2024-07-25 10:29:51,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37790,23968,Debit,30832.54,2024-07-25 10:53:29,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37791,23430,Debit,61522.64,2024-07-25 11:16:07,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37792,24144,Debit,15536.10,2024-07-25 11:32:38,ATM,SUCCESS,2026-09-10 11:37:02.319419
37793,21209,Debit,72086.75,2024-07-25 12:09:47,ATM,SUCCESS,2026-09-10 11:37:02.319419
37794,22151,Credit,92500.20,2024-07-25 12:14:49,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37795,21248,Credit,83627.26,2024-07-25 12:26:23,UPI,SUCCESS,2026-09-10 11:37:02.319419
37796,23865,Debit,90712.99,2024-07-25 14:39:47,POS,SUCCESS,2026-09-10 11:37:02.319419
37797,23675,Debit,93713.38,2024-07-25 15:03:05,ATM,SUCCESS,2026-09-10 11:37:02.319419
37798,21401,Debit,37296.18,2024-07-25 15:11:11,ATM,SUCCESS,2026-09-10 11:37:02.319419
37799,23031,Debit,79594.44,2024-07-25 15:21:10,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37800,24207,Debit,49533.08,2024-07-25 17:25:27,POS,SUCCESS,2026-09-10 11:37:02.319419
37801,20322,Credit,27050.34,2024-07-25 18:54:00,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37802,23712,Debit,74713.51,2024-07-25 18:56:01,ATM,SUCCESS,2026-09-10 11:37:02.319419
37803,23225,Debit,24488.44,2024-07-25 20:19:39,POS,SUCCESS,2026-09-10 11:37:02.319419
37804,22989,Credit,11051.09,2024-07-25 20:43:01,RTGS,FAILED,2026-09-10 11:37:02.319419
37805,21815,Credit,70491.49,2024-07-25 20:55:53,POS,SUCCESS,2026-09-10 11:37:02.319419
37806,21380,Debit,28826.75,2024-07-25 21:37:32,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37807,20343,Credit,30661.29,2024-07-25 21:46:01,ATM,SUCCESS,2026-09-10 11:37:02.319419
37808,21441,Credit,88124.17,2024-07-25 22:14:02,ATM,SUCCESS,2026-09-10 11:37:02.319419
37809,20737,Credit,13640.37,2024-07-25 22:37:59,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37810,21181,Debit,76508.12,2024-07-25 23:06:04,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37811,20880,Credit,38682.63,2024-07-26 00:01:51,UPI,FAILED,2026-09-10 11:37:02.319419
37812,21423,Debit,89311.73,2024-07-26 02:37:44,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37813,22853,Credit,44090.39,2024-07-26 03:39:27,ATM,SUCCESS,2026-09-10 11:37:02.319419
37814,22963,Debit,40961.39,2024-07-26 04:21:29,POS,SUCCESS,2026-09-10 11:37:02.319419
37815,24088,Debit,43043.62,2024-07-26 06:29:32,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37816,20443,Credit,83785.28,2024-07-26 06:47:32,UPI,SUCCESS,2026-09-10 11:37:02.319419
37817,23507,Credit,1149.97,2024-07-26 07:57:01,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37818,20248,Credit,70515.82,2024-07-26 07:59:50,NEFT,FAILED,2026-09-10 11:37:02.319419
37819,22979,Debit,20603.51,2024-07-26 08:35:12,ATM,SUCCESS,2026-09-10 11:37:02.319419
37820,21498,Debit,88224.34,2024-07-26 09:15:12,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37821,22166,Credit,37655.07,2024-07-26 10:17:12,ATM,PENDING,2026-09-10 11:37:02.319419
37822,24188,Credit,33961.66,2024-07-26 10:26:16,POS,SUCCESS,2026-09-10 11:37:02.319419
37823,24054,Credit,71291.18,2024-07-26 10:58:20,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37824,21572,Debit,72272.66,2024-07-26 11:05:40,POS,SUCCESS,2026-09-10 11:37:02.319419
37825,21548,Debit,63407.73,2024-07-26 11:05:56,POS,SUCCESS,2026-09-10 11:37:02.319419
37826,21991,Credit,33047.84,2024-07-26 11:33:54,NEFT,FAILED,2026-09-10 11:37:02.319419
37827,21825,Debit,61074.27,2024-07-26 13:35:04,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37828,23147,Credit,5521.17,2024-07-26 15:06:58,POS,FAILED,2026-09-10 11:37:02.319419
37829,21747,Credit,95522.46,2024-07-26 15:13:48,POS,SUCCESS,2026-09-10 11:37:02.319419
37830,22761,Debit,45325.91,2024-07-26 15:19:31,POS,FAILED,2026-09-10 11:37:02.319419
37831,24301,Credit,30517.33,2024-07-26 15:27:48,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37832,20826,Credit,86091.82,2024-07-26 16:03:14,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37833,20023,Credit,32484.78,2024-07-26 16:20:18,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37834,24229,Credit,99717.62,2024-07-26 17:50:12,NEFT,FAILED,2026-09-10 11:37:02.319419
37835,20059,Credit,69090.89,2024-07-26 18:21:21,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37836,21680,Debit,64992.85,2024-07-26 18:22:16,POS,SUCCESS,2026-09-10 11:37:02.319419
37837,21630,Credit,15270.47,2024-07-26 18:24:09,UPI,SUCCESS,2026-09-10 11:37:02.319419
37838,21941,Credit,61025.28,2024-07-26 18:38:57,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37839,21526,Debit,15596.98,2024-07-26 19:41:02,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37840,23243,Credit,78382.06,2024-07-26 19:44:14,ATM,SUCCESS,2026-09-10 11:37:02.319419
37841,23198,Debit,13926.40,2024-07-26 20:22:55,UPI,SUCCESS,2026-09-10 11:37:02.319419
37842,24062,Credit,35947.39,2024-07-26 20:50:49,UPI,SUCCESS,2026-09-10 11:37:02.319419
37843,23158,Debit,47725.61,2024-07-26 20:57:22,UPI,SUCCESS,2026-09-10 11:37:02.319419
37844,20621,Debit,80538.84,2024-07-26 21:07:12,NEFT,FAILED,2026-09-10 11:37:02.319419
37845,23586,Debit,63312.74,2024-07-26 22:47:30,ATM,SUCCESS,2026-09-10 11:37:02.319419
37846,20716,Credit,74821.94,2024-07-26 23:00:25,POS,SUCCESS,2026-09-10 11:37:02.319419
37847,20106,Debit,24473.01,2024-07-26 23:16:56,UPI,SUCCESS,2026-09-10 11:37:02.319419
37848,22970,Debit,23802.62,2024-07-26 23:33:54,POS,SUCCESS,2026-09-10 11:37:02.319419
37849,20729,Debit,38123.93,2024-07-26 23:38:20,UPI,SUCCESS,2026-09-10 11:37:02.319419
37850,24401,Debit,1966.22,2024-07-26 23:56:47,POS,SUCCESS,2026-09-10 11:37:02.319419
37851,22139,Debit,83087.34,2024-07-27 00:03:21,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37852,22544,Credit,37059.87,2024-07-27 00:31:26,UPI,SUCCESS,2026-09-10 11:37:02.319419
37853,23153,Debit,6848.61,2024-07-27 01:42:39,UPI,SUCCESS,2026-09-10 11:37:02.319419
37854,20697,Credit,87234.32,2024-07-27 01:56:25,ATM,SUCCESS,2026-09-10 11:37:02.319419
37855,24230,Debit,96785.86,2024-07-27 02:16:21,POS,SUCCESS,2026-09-10 11:37:02.319419
37856,20407,Debit,64693.80,2024-07-27 02:17:58,UPI,SUCCESS,2026-09-10 11:37:02.319419
37857,21580,Credit,35723.17,2024-07-27 02:26:31,UPI,SUCCESS,2026-09-10 11:37:02.319419
37858,23569,Credit,41434.32,2024-07-27 02:31:39,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37859,22349,Credit,25689.95,2024-07-27 02:40:42,POS,SUCCESS,2026-09-10 11:37:02.319419
37860,23315,Credit,71156.41,2024-07-27 04:29:50,UPI,SUCCESS,2026-09-10 11:37:02.319419
37861,23320,Credit,35671.60,2024-07-27 04:52:15,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37862,20516,Credit,3345.13,2024-07-27 05:11:24,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37863,22145,Debit,4711.60,2024-07-27 05:17:25,POS,SUCCESS,2026-09-10 11:37:02.319419
37864,23426,Credit,61513.48,2024-07-27 05:24:41,ATM,SUCCESS,2026-09-10 11:37:02.319419
37865,20953,Credit,29109.36,2024-07-27 05:28:59,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37866,21746,Credit,16942.30,2024-07-27 05:35:56,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37867,24332,Debit,55281.27,2024-07-27 05:46:47,UPI,SUCCESS,2026-09-10 11:37:02.319419
37868,22185,Credit,27915.81,2024-07-27 05:59:11,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37869,23429,Debit,7426.20,2024-07-27 06:00:15,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37870,21072,Debit,19438.88,2024-07-27 06:04:26,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37871,21188,Credit,77812.88,2024-07-27 06:17:49,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37872,20500,Credit,85215.95,2024-07-27 08:17:13,RTGS,PENDING,2026-09-10 11:37:02.319419
37873,22243,Credit,87227.55,2024-07-27 10:08:14,RTGS,SUCCESS,2026-09-10 11:37:02.319419
37874,24370,Debit,53529.80,2024-07-27 11:17:15,POS,SUCCESS,2026-09-10 11:37:02.319419
37875,22550,Credit,95100.02,2024-07-27 12:02:59,NEFT,SUCCESS,2026-09-10 11:37:02.319419
37876,21497,Credit,15251.72,2024-07-27 12:04:49,POS,SUCCESS,2026-09-10 11:37:02.319419
37877,22474,Debit,67867.78,2024-07-27 12:09:48,ATM,SUCCESS,2026-09-10 11:37:02.319419
37878,20821,Debit,70455.73,2024-07-27 12:45:04,ATM,SUCCESS,2026-09-10 11:37:02.319419
37879,21000,Credit,5413.22,2024-07-27 12:49:55,NEFT,FAILED,2026-09-10 11:37:02.319419
37880,20574,Credit,28316.52,2024-07-27 13:53:27,NEFT,FAILED,2026-09-10 11:37:02.319419
37881,24030,Debit,94909.91,2024-07-27 14:05:35,UPI,SUCCESS,2026-09-10 11:37:02.319419
37882,24036,Debit,75926.99,2024-07-27 15:52:49,UPI,SUCCESS,2026-09-10 11:37:02.319419
37883,21699,Credit,5563.92,2024-07-27 16:02:46,POS,SUCCESS,2026-09-10 11:37:02.319419
37884,23043,Debit,54125.30,2024-07-27 17:00:47,UPI,SUCCESS,2026-09-10 11:37:02.319419
